 Date: 30/06/2021                                                            - ANALYSE CA CLIENT par ARTICLE -                                                            Page   1
 Societe :ALINE TAHITI S.A.             

REPRES ;Code ;Nom du client ;Categ. client ;DEPART ;REFERENCE ;DESIGNATION ;REGROUP ;QTE ;C.A. NET ;Remise ;MARGE ;% MRG ;
18;3590;U EXPRESS CECILE              ;S;01;21009158;ELSEVE SHP SOIN HUILE 200ML   ;0100;        6.00;       4140;          0;       2069;   49.98;
18;3590;U EXPRESS CECILE              ;S;01;21009228;U.DOUX SHP ARGAN 250ML        ;0117;        6.00;       2424;          0;       1208;   49.83;
18;3590;U EXPRESS CECILE              ;S;01;21010043;U.DOUX HUILE MERVEILLEUSE 150M;0117;        6.00;       6060;          0;       3931;   64.87;
18;3590;U EXPRESS CECILE              ;S;01;21010085;ELSEVE AP/SHP LISS INTENS 240M;0100;        6.00;       2730;          0;       1573;   57.62;
18;3590;U EXPRESS CECILE              ;S;01;21010150;ELSEVE SERUM LISS INT 50ML    ;0101;        6.00;       6060;          0;       3470;   57.26;
18;3590;U EXPRESS CECILE              ;S;01;21014308;NARTA DEO ROL F T NACRE 50ML  ;0150;        6.00;       2304;          0;       1113;   48.31;
18;3590;U EXPRESS CECILE              ;S;01;21014408;NARTA DEO ATO H INVISIMAX 200M;0100;       12.00;       4608;          0;       2167;   47.03;
18;3590;U EXPRESS CECILE              ;S;01;21014814;USHU DEO ROL F GRENADE 50ML   ;0148;        6.00;       2334;          0;       1164;   49.87;
18;3590;U EXPRESS CECILE              ;S;01;21016030;BIEN ETRE EDC NATURELLE 250ML ;0157;        6.00;       3516;          0;       1741;   49.52;
18;3590;U EXPRESS CECILE              ;S;01;21020200;CADUM BB TALC 300GRS          ;0153;        6.00;       2412;          0;       1096;   45.44;
18;3590;U EXPRESS CECILE              ;S;01;21022004;MIXA SOL CREME IP50 75ML      ;0152;        6.00;       4500;        528;       1655;   36.78;
18;3590;U EXPRESS CECILE              ;S;01;21022024;MIXA SOL LAIT IP50 200ML      ;0152;        6.00;       5400;        840;       2185;   40.46;
18;3590;U EXPRESS CECILE              ;S;01;21022210;A.S HUILE IP2 COCO 200ML      ;0125;       12.00;       8400;       1056;       4158;   49.50;
18;3590;U EXPRESS CECILE              ;S;01;21022220;A.S HUILE AUTOBRONZ 150ML     ;0100;        6.00;       5400;        840;       1855;   34.35;
18;3590;U EXPRESS CECILE              ;S;01;21022260;A.S LAIT OCEAN  200ML SPF30+  ;0100;        6.00;       6000;        840;       2524;   42.07;
18;3590;U EXPRESS CECILE              ;S;01;21022261;A.S LAIT OCEAN 200ML SPF50+   ;0100;        6.00;       6600;       1080;       3123;   47.32;
18;3590;U EXPRESS CECILE              ;S;01;21023005;FLUORYL DENTIFRICE TUBE 75ML  ;0159;       12.00;       3036;          0;       1192;   39.26;
18;3590;U EXPRESS CECILE              ;S;01;21023275;USHUAIA DCHE HYD/ORCHID.250ML ;0149;        6.00;       1518;          0;        702;   46.25;
18;3590;U EXPRESS CECILE              ;S;01;21023294;USHU DCHE CORPS/CHV AGRUME 250;0149;        6.00;       1518;          0;        684;   45.06;
18;3590;U EXPRESS CECILE              ;S;01;21023714;CADUM DCHE HYDRATANTE 400ML   ;0153;        6.00;       2970;          0;       1587;   53.43;
18;3590;U EXPRESS CECILE              ;S;01;21023740;CADUM DCHE PPE SURG/PROT.750ML;0153;        6.00;       4080;        564;       1528;   37.45;
18;3590;U EXPRESS CECILE              ;S;01;21023742;CADUM DCHE PPE COCO 750ML     ;0153;        6.00;       4080;        564;       1687;   41.35;
18;3590;U EXPRESS CECILE              ;S;01;21023744;CADUM DCHE PPE HYPO C&CHVX 750;0153;        6.00;       4080;        564;       1742;   42.70;
18;3590;U EXPRESS CECILE              ;S;01;21023746;CADUM DCHE PPE SS SAVON 750ML ;0153;        6.00;       4080;        564;       1720;   42.16;
18;3590;U EXPRESS CECILE              ;S;01;21023757;CADUM DCHE PPE CAMOMI.750ML   ;0153;        6.00;       4080;        564;       1830;   44.85;
18;3590;U EXPRESS CECILE              ;S;01;21023758;CADUM DCHE PPE MIEL 750ML     ;0153;        6.00;       4080;        564;       1859;   45.56;
18;3590;U EXPRESS CECILE              ;S;01;21023840;CADUM DCHE PPE ENF AMANDE 750M;0153;        6.00;       4080;        948;       1577;   38.65;
18;3590;U EXPRESS CECILE              ;S;01;21023842;CADUM DCHE PPE ENF FRAISE 750M;0153;        6.00;       4080;        948;       1539;   37.72;
18;3590;U EXPRESS CECILE              ;S;01;21024102;CADUM SAVON A.DOUCE 6X100GRS  ;0153;       12.00;       5880;       1032;       1562;   26.56;
18;3590;U EXPRESS CECILE              ;S;01;21025650;GM MASC.COLOS GO EXTRM 1 WTP  ;0142;       -4.00;      -2360;       -348;      -1083;   45.89;
18;3590;U EXPRESS CECILE              ;S;01;21025654;GM MASC.COLOS BIG SHOT 01 BLK ;0142;       -5.00;      -2950;       -435;      -1228;   41.63;
18;3590;U EXPRESS CECILE              ;S;01;21025655;GM MASC.COLOS BIG SHOT 03 BOLD;0142;       -7.00;      -4130;       -609;      -1685;   40.80;
18;3590;U EXPRESS CECILE              ;S;01;21025658;GM MASC.COLOS GO EXTRM 4 RADIC;0142;       -5.00;      -2950;       -435;      -1409;   47.76;
18;3590;U EXPRESS CECILE              ;S;01;21025662;GM MASC GREAT LASH 1 WTP      ;0142;       -6.00;      -3540;       -522;      -1808;   51.07;
18;3590;U EXPRESS CECILE              ;S;01;21025664;GM MASC GREAT BLACKEST        ;0100;       -6.00;      -3540;       -522;      -2520;   71.19;
18;3590;U EXPRESS CECILE              ;S;01;21025666;GM MASC GREAT LASH 4 INTENSE  ;0142;       -4.00;      -2360;       -348;      -1251;   53.01;
18;3590;U EXPRESS CECILE              ;S;01;21025668;GM MASC GREAT 01 PRIMER       ;0100;       -6.00;      -3540;       -522;      -1982;   55.99;
18;3590;U EXPRESS CECILE              ;S;01;21025698;GM MASC VOL EXP WTP NOIR      ;0142;       -5.00;      -2950;       -435;      -1424;   48.27;
18;3590;U EXPRESS CECILE              ;S;01;21025950;GM VAO T.STRONG 06 DEEP RED   ;0140;       -3.00;      -1500;       -168;       -665;   44.33;
18;3590;U EXPRESS CECILE              ;S;01;21025952;GM VAO T.STRONG 25 CRYSTAL    ;0140;       -2.00;      -1000;       -112;       -462;   46.20;
18;3590;U EXPRESS CECILE              ;S;01;21025956;GM VAO T.STRONG 287 MIDNIGHT R;0140;       -2.00;       -700;       -412;       -142;   20.29;
18;3590;U EXPRESS CECILE              ;S;01;21025958;GM VAO T.STRONG 501 CHERRY SIN;0140;       -1.00;       -500;        -56;       -213;   42.60;
18;3590;U EXPRESS CECILE              ;S;01;21025960;GM VAO T.STRONG 77 PEARLY WITH;0140;       -6.00;      -3000;       -336;      -1290;   43.00;
18;3590;U EXPRESS CECILE              ;S;01;21025962;GM VAO T.STRONG 78 PORCELAIN  ;0140;       -3.00;      -1500;       -168;       -680;   45.33;
18;3590;U EXPRESS CECILE              ;S;01;21025966;GM VAO T.STRONG 909 URB       ;0100;       -3.00;      -1050;       -618;       -641;   61.05;
18;3590;U EXPRESS CECILE              ;S;01;21026800;GM VAO COLOR SH 110 URBAN CORA;0140;       -4.00;      -1400;        -96;       -635;   45.36;
18;3590;U EXPRESS CECILE              ;S;01;21026804;GM VAO COLOR SH 349 POWER RED ;0140;       -4.00;      -1400;        -96;       -641;   45.79;
18;3590;U EXPRESS CECILE              ;S;01;21026847;GM VAO COLOR SH 20 BLUSH BERRY;0140;       -4.00;      -1400;        -96;       -647;   46.21;
18;3590;U EXPRESS CECILE              ;S;01;21026848;GM VAO COLOR SH 43 RED APPLE  ;0140;       -4.00;      -1400;        -96;       -635;   45.36;
18;3590;U EXPRESS CECILE              ;S;01;21026851;GM VAO COLOR SH 150 MAUVE KISS;0140;       -2.00;       -700;        -48;       -326;   46.57;
18;3590;U EXPRESS CECILE              ;S;01;21026853;GM VAO COLOR SH 649 CLEAR SHIN;0140;       -1.00;       -350;        -24;       -158;   45.14;
18;3590;U EXPRESS CECILE              ;S;01;21026854;GM VAO COLOR SH 232 ROSE CHIC ;0140;       -2.00;       -700;        -48;       -325;   46.43;
18;3590;U EXPRESS CECILE              ;S;01;21027426;GM VAO COLOR SH 677 BLACKOUT  ;0140;       -2.00;       -700;        -48;       -414;   59.14;
18;3590;U EXPRESS CECILE              ;S;01;21027940;GM DISSOLVANT DOUCEUR 125ML   ;0140;        6.00;       2364;          0;       1230;   52.03;
18;3590;U EXPRESS CECILE              ;S;01;31010505;KOTEX P.SLIP REG SS PARF X16  ;0100;        0.00;          0;          0;          0;    0.00;
18;3590;U EXPRESS CECILE              ;S;01;31010530;KOTEX MAXI X8                 ;0100;       12.00;       2064;          0;       1136;   55.04;
18;3590;U EXPRESS CECILE              ;S;01;31010535;KOTEX MAXI X16                ;0100;       12.00;       3816;          0;       2129;   55.79;
18;3590;U EXPRESS CECILE              ;S;01;31010540;KOTEX SLIM X10                ;0100;       48.00;       8256;          0;       3648;   44.19;
18;3590;U EXPRESS CECILE              ;S;01;31010547;KOTEX OVERNIGHT X6            ;0100;        6.00;       1032;          0;        480;   46.51;
18;3590;U EXPRESS CECILE              ;S;01;31010553;KOTEX OVERNIGHT X12           ;0100;       24.00;       6960;          0;       3219;   46.25;
18;3590;U EXPRESS CECILE              ;S;01;31060130;KLEENEX TOILETTE 4PACKS BLANCS;0100;        0.00;          0;          0;          0;    0.00;
18;3590;U EXPRESS CECILE              ;S;01;31060150;KLEENEX TOILETTE 9 PACKS BLANC;0100;        0.00;          0;          0;          0;    0.00;
18;3590;U EXPRESS CECILE              ;S;01;31080059;HUG. T6 JUNIOR 16+K G X14     ;0100;       10.00;       6600;          0;        898;   13.61;
18;3590;U EXPRESS CECILE              ;S;01;31080060;HUG. T6 JUNIOR 16+K F X14     ;0100;        8.00;       5280;          0;        716;   13.56;
18;3590;U EXPRESS CECILE              ;S;01;31410400;WILK.RASOIR XTREME 3          ;0100;        0.00;          0;          0;          0;    0.00;
18;3590;U EXPRESS CECILE              ;S;01;31410500;WILK. RASOIR HYDRO 5 SENSE    ;0100;        5.00;       3990;          0;        361;    9.05;
18;3590;U EXPRESS CECILE              ;S;01;31640372;HTROPIC HUIL INTENS IP2 200ML ;0103;        0.00;          0;          0;          0;    0.00;
18;3590;U EXPRESS CECILE              ;S;01;40070052;MERCUR 30 PANSEMENT TECH.ARGEN;0109;       10.00;       4040;          0;       1651;   40.87;
18;3590;U EXPRESS CECILE              ;S;01;40070075;MERCUR 20 PANSEMENTS ECO      ;0109;       10.00;       2630;          0;       1030;   39.16;
18;3590;U EXPRESS CECILE              ;S;01;40070684;MERCUR ALCOOL 90% MODIF. 100ML;0109;       10.00;       2830;          0;        962;   33.99;
18;3590;U EXPRESS CECILE              ;S;01;46102032;PERS.LESSIVE BB 1.485L/27D AMA;0100;        0.00;          0;          0;          0;    0.00;
18;3590;U EXPRESS CECILE              ;S;01;46102050;PERS.LESSIVE BB 1.485L/27D ABR;0100;        0.00;          0;          0;          0;    0.00;
18;3590;U EXPRESS CECILE              ;S;01;;TOTAL DEPARTEMENT;;;     253471;       4898;      91279;   36.01;
14;3590;U EXPRESS CECILE              ;S;03;55080100;MASQUE PROT.3P USAGE UNIQUEX50;0300;       40.00;      56800;          0;       6094;   10.73;
14;3590;U EXPRESS CECILE              ;S;03;62900940;VDF BL VIEILLE FERME 2020 75CL;0300;        0.00;          0;          0;          0;    0.00;
14;3590;U EXPRESS CECILE              ;S;03;62900980;VDF RO VIEILLE FERME 2020 75CL;0300;        0.00;          0;          0;          0;    0.00;
14;3590;U EXPRESS CECILE              ;S;03;63300022;GALETS ROULES BLC 75CL        ;0300;        6.00;      11676;       2064;        731;    6.26;
14;3590;U EXPRESS CECILE              ;S;03;63500001;LA VIE EN ROSE RO 2019 75CL   ;0300;        6.00;       9024;       1596;        567;    6.28;
14;3590;U EXPRESS CECILE              ;S;03;64400300;PETIT CHABLIS BL 2019         ;0300;        6.00;      10146;       1788;        593;    5.84;
14;3590;U EXPRESS CECILE              ;S;03;64400600;PINOT NOIR ILE DE BEAUTE RG 19;0300;       12.00;      15132;       2664;        636;    4.20;
14;3590;U EXPRESS CECILE              ;S;03;64700000;LE PETIT MARAND RG 2018 75CL  ;0300;        6.00;       7698;       1356;        483;    6.27;
14;3590;U EXPRESS CECILE              ;S;03;64700002;LE PETIT MARAND BL 2018 75CL  ;0300;        6.00;       8178;       1440;        529;    6.47;
14;3590;U EXPRESS CECILE              ;S;03;65700020;CDR LA FIOLE RG 2018 75CL     ;0300;        0.00;          0;          0;          0;    0.00;
14;3590;U EXPRESS CECILE              ;S;03;65700022;CDR LA FIOLE BL 2019 75CL     ;0300;        6.00;       7368;       1302;        679;    9.22;
14;3590;U EXPRESS CECILE              ;S;03;65700024;CDR LA FIOLE RO 2019 75CL     ;0300;        6.00;       7368;       1302;        679;    9.22;
14;3590;U EXPRESS CECILE              ;S;03;66000002;MAS PICPOUL DE PINET 2018 75CL;0300;        6.00;       7656;       1350;        575;    7.51;
14;3590;U EXPRESS CECILE              ;S;03;66000004;MAS PINOT NOIR ST HIL.20 75CL ;0300;        6.00;       7656;       1350;        533;    6.96;
14;3590;U EXPRESS CECILE              ;S;03;66000006;MAS RES.CARIGNAN VV 2019 75CL ;0300;        6.00;       7656;       1350;        533;    6.96;
14;3590;U EXPRESS CECILE              ;S;03;66000008;MAS RESERVE CHARDONNAY 2019 75;0300;        6.00;       7656;       1350;        542;    7.08;
14;3590;U EXPRESS CECILE              ;S;03;66000010;MAS RESERVE VIOGNIER 75CL     ;0300;        6.00;       7656;       1350;        534;    6.97;
14;3590;U EXPRESS CECILE              ;S;03;66200012;LUB.JARDIN NAUTES RO 20 75CL  ;0300;        6.00;       7968;        882;       1194;   14.98;
14;3590;U EXPRESS CECILE              ;S;03;66200202;OLIVIER RAVOIRE BL 2019 75CL  ;0300;        6.00;       7968;        882;       1001;   12.56;
14;3590;U EXPRESS CECILE              ;S;03;66201000;DOM.VALDERN.RO 2020 75CL      ;0300;        6.00;       8370;        930;        895;   10.69;
14;3590;U EXPRESS CECILE              ;S;03;66201006;DOM.BOIS DE LA NEUV.RO 20 75CL;0300;        6.00;       8196;        912;        721;    8.80;
14;3590;U EXPRESS CECILE              ;S;03;66430011;CVA BG CT AUX LAVALLEE RG 2018;0300;        6.00;      11448;       1272;       1193;   10.42;
14;3590;U EXPRESS CECILE              ;S;03;66500032;GUEUL.DE BOA-CORBIERES RG 2017;0300;        4.00;       5592;        988;        301;    5.38;
14;3590;U EXPRESS CECILE              ;S;03;66500036;OAK DBLE ROUGE CORBIERES 75CL ;0300;        0.00;          0;          0;          0;    0.00;
14;3590;U EXPRESS CECILE              ;S;03;66500040;LA PIECE DU BOUCHER RG 2018   ;0300;        0.00;          0;          0;          0;    0.00;
14;3590;U EXPRESS CECILE              ;S;03;66500512;CTX LANGUED.MR BURGER RG 75CL ;0300;        6.00;       8352;       1476;        661;    7.91;
14;3590;U EXPRESS CECILE              ;S;03;67200080;LES JOLIS BRACE AOP RO 20 75CL;0300;        6.00;       8778;        972;        922;   10.50;
14;3590;U EXPRESS CECILE              ;S;03;67200090;LE CANOT BLEU AOP RO 19 75CL  ;0300;        6.00;       7668;        852;        813;   10.60;
14;3590;U EXPRESS CECILE              ;S;03;67200100;SEIGNEUR LAURET AOP RO 20 75CL;0300;        6.00;       7938;        882;        852;   10.73;
14;3590;U EXPRESS CECILE              ;S;03;67200110;LA STELE AOP RO 20 75CL       ;0300;        6.00;       8346;        924;        875;   10.48;
14;3590;U EXPRESS CECILE              ;S;03;;TOTAL DEPARTEMENT;;;     262294;      31234;      23136;    8.82;
18;3590;U EXPRESS CECILE              ;S;06;10012051;LE CHAT SAVON GLY 4X200GRS    ;0627;       12.00;       6600;        780;       2526;   38.27;
18;3590;U EXPRESS CECILE              ;S;06;10012124;LE CHAT SAV.PECHE 5X100G      ;0627;        6.00;       2670;          0;       1021;   38.24;
18;3590;U EXPRESS CECILE              ;S;06;10012235;LE CHAT 25D SENSITIVE 1.25L   ;0601;        6.00;       5760;          0;       2024;   35.14;
18;3590;U EXPRESS CECILE              ;S;06;10012331;XTRA PACK 25D TOTAL           ;0607;       12.00;       7440;          0;       3970;   53.36;
18;3590;U EXPRESS CECILE              ;S;06;10012333;XTRA PACK 25D FRESH           ;0607;       12.00;       7440;          0;       3887;   52.24;
18;3590;U EXPRESS CECILE              ;S;06;10012400;XTRA 15 CAPS TOTAL            ;0607;        8.00;       5216;          0;       2843;   54.51;
18;3590;U EXPRESS CECILE              ;S;06;10012405;XTRA 15 CAPS FRESH            ;0607;       20.00;      13040;          0;       7122;   54.62;
18;3590;U EXPRESS CECILE              ;S;06;10012430;XTRA 30 CAPS ALOE             ;0607;        0.00;          0;          0;          0;    0.00;
18;3590;U EXPRESS CECILE              ;S;06;10012499;SCROIX 39D INDES 1,95L        ;0604;        8.00;       7920;       1976;       3209;   40.52;
18;3590;U EXPRESS CECILE              ;S;06;10012500;SCROIX 39D MALAISIE 1.95L     ;0604;        8.00;       7920;       1976;       3303;   41.70;
18;3590;U EXPRESS CECILE              ;S;06;10012520;SCROIX 43D BORA 2.15L         ;0604;        8.00;       7920;       1976;       3463;   43.72;
18;3590;U EXPRESS CECILE              ;S;06;10012521;SCROIX 43D MAROC 2.15L        ;0604;        8.00;       7920;       1976;       3339;   42.16;
18;3590;U EXPRESS CECILE              ;S;06;10012523;SCROIX 43D JAPON 2.15L        ;0604;        8.00;       7920;       1976;       3454;   43.61;
18;3590;U EXPRESS CECILE              ;S;06;10012580;SCROIX CAPS X28 JAPON         ;0604;       12.00;      14280;       2400;       4962;   34.75;
18;3590;U EXPRESS CECILE              ;S;06;10012585;SCROIX CAPS X26 BALIBALI      ;0604;        6.00;       5940;       2400;       1380;   23.23;
18;3590;U EXPRESS CECILE              ;S;06;10012586;SCROIX CAPS X26 MALAISIE      ;0604;        6.00;       5940;       2400;       1381;   23.25;
18;3590;U EXPRESS CECILE              ;S;06;10012587;SCROIX CAPS X26 SCANDINAV     ;0604;        6.00;       5940;       2400;       1346;   22.66;
18;3590;U EXPRESS CECILE              ;S;06;10013053;LE CHAT 25D SENSIT 1.63K   PPN;0601;        4.00;       3236;          0;        392;   12.11;
18;3590;U EXPRESS CECILE              ;S;06;10013120;XTRA TOTAL 70D 3.85K       PPN;0607;       17.00;      16626;          0;       2874;   17.29;
18;3590;U EXPRESS CECILE              ;S;06;10013121;XTRA ALOE 70D 3.85K        PPN;0607;        6.00;       5868;          0;       1030;   17.55;
18;3590;U EXPRESS CECILE              ;S;06;10020807;DIA.25LING.DEMAQ.HYDRADANTE   ;0664;        0.00;          0;          0;          0;    0.00;
